감정명,문장 예시
자책,못 시간을 하고 하나도 흘려보냈어. 집안일
자책,나는 시간이 없고 집에 시간이 없다.
자책,하나도 시간을 하고 집안일 흘려보냈어. 못
자책,나는 방에서 종일 하루 조용했다.
자책,하루 방 있었어. 조용히 안에서 종일
자책,낯설게 모습이 느껴졌어. 내 속 거울
자책,나는 거울을 이상하게 보았다.
자책,모습이 내 느껴졌어. 낯설게 거울 속
자책,바보였고 나는 그냥 바보였다.
자책,그것은 어리석고 단지 음식이었다.
자책,하루 밖을 창문 바라보았다. 종일 나는
자책,바라보는 앉아서 지붕을 보냈다. 나는 시간을
자책,나는 지붕 위로 가서 그것을 쳐다보았다.
자책,누워있었습니다. 오늘은 침대에 아무것도 않고 하지
자책,있었어. 오늘 침대에만 누워 아무것도 하지 않고
자책,아무것도 누워 있었어. 침대에만 오늘 않고 하지
초조함,그것은 어렵고 나는 일할 수 없습니다.
초조함,힘들어서 수 일할 없어요. 너무
초조함,하겠어. 일도 초조함이 못 너무 심해서
초조함,"나는 할 수 없습니다, 그것은 너무 어렵다."
초조함,일도 너무 못 하겠어. 초조함이 심해서
초조함,나는 병원에 가야한다는 것을 너무 걱정한다.
초조함,내가 너무 나는 가야한다는 걱정한다. 것을 병원에
초조함,고민 병원 중이야. 초조함이 가볼까 심해서 너무 요즘 나
초조함,"나는 매우 걱정, 나는 매우 걱정, 나는 요즘 병원에있다."
초조함,나 고민 병원 중이야. 초조함이 요즘 심해서 너무 가볼까
초조함,없다. 없고 음식도 잠도
초조함,와. 안 밥맛도 없고 잠도 초조함 때문에
초조함,음식을 위해서도 아니고 잠을 위해서도 아니다.
초조함,밥맛도 잠도 와. 때문에 초조함 없고 안
초조함,하루 종일 나는 생각했다.
초조함,종일 하루 초조함 생각뿐이었어.
초조함,생각뿐이었어. 종일 초조함 하루
초조함,왜 그렇게 짜증나다나는지 모르겠다.
초조함,그렇게 모르겠다. 왜 짜증나는지
초조함,"이렇게 왜 나도 모르겠어. 초조함하지,"
초조함,"나는 왜 그런지 모르겠지만, 나는 이것을 좋아한다."
초조함,"왜 모르겠어. 초조함하지, 나도 이렇게"
초조함,"만약 이 유혹이 계속된다면, 그것은 떨어질 것이다."
초조함,"유혹이 떨어질 이 그것은 계속된다면, 것이다."
초조함,초조함이 무너질 것 계속되면 같아. 이런
초조함,"계속 될 것 같아요, 이것이 붕괴입니다."
초조함,것 초조함이 이런 무너질 같아. 계속되면
초조함,깨어 있기 때문에 웃는 것이 이상했습니다.
초조함,이상했습니다. 웃는 때문에 것 깨어있는 것이
초조함,초조함 웃는 어색해졌어. 때문에 게
초조함,그것은 이상했기 때문에 그것은 웃었다.
초조함,어색해졌어. 때문에 게 웃는 초조함
초조함,나는 승리하고 않다. 싶지만 쉽지
초조함,이겨내고 쉽지가 않아. 초조함을(를) 싶은데
초조함,나는 쉽게 패배하고 싶지 않다.
초조함,싶은데 않아. 초조함을(를) 쉽지가 이겨내고
초조함,"나는 단어 없이 울고, 편견 때문에."
초조함,"울고있다, 말없이 나는 때문에. 편견 아마도"
초조함,"말없이 때문일 나, 아마 눈물만 거야. 초조함"
초조함,"내가 있기 때문에, 내가 있기 때문에, 내가 있기 때문에, 내가 있기 때문에, 내가 있기 때문에, 내가 있기 때문에, 내가 있기 때문에, 내가 있기 때문에."
초조함,"때문일 거야. 나, 눈물만 아마 말없이 초조함"
초조함,자고 잠을 똑같다. 깨어나는 것은
초조함,심지어 당신이 잠을 자고 일어나면.
초조함,일어나도 자고 그대로야. 초조함은
초조함,"일어나지 그것은 않지만, 나는 여전히 죽고있다."
초조함,가라앉는 자꾸 기분이 별일 없는데 들어.
초조함,아직도 익사하고 있는 것 같아요.
초조함,들어. 자꾸 별일 없는데 가라앉는 기분이
초조함,하루였어. 눈물이 같은 괜히 날 것
초조함,하루에 똑같은 눈물이 흘렀다.
초조함,당신은 어리석고 집중하지 마십시오.
초조함,모르겠지만 힘들다. 왜 그런지
초조함,"그냥 내가 모르겠어, 이러는지 힘들어. 왜"
초조함,"나는 알지 못한다, 나는 그냥 그렇게하고있다."
초조함,"이러는지 왜 내가 모르겠어, 힘들어. 그냥"
초조함,하루 종일 않았다. 좋지 기분이
초조함,없었다. 피곤한 이유가 어렵고
초조함,그냥 없이 힘들었어. 이유 지치고
초조함,"그것은 힘들었고, 이유가 없었다."
초조함,"비어 내가 있었다. 내 때, 마음은 말했을 텅"
초조함,"내 마음이 텅 비어있어, 내가 말할 때에도."
초조함,하지 말도 아무도 바보였다. 나는 아무 않았지만
초조함,한 답답했어. 누가 속이 뭐라고 것도 아닌데
초조함,"아니, 나는 누군가가 속였다고 말한다."
초조함,뭐라고 답답했어. 아닌데 것도 속이 한 누가
초조함,실망이 생기면 스스로 해보세요.
초조함,모습이 내 느껴졌어. 속 거울 낯설게
초조함,나는 방에서 조용했다. 종일 하루
초조함,있었어. 안에서 하루 조용히 종일 방
초조함,방이 있었고 하루 종일 조용했습니다.
초조함,있었어. 안에서 종일 하루 방 조용히
초조함,나는 내 친구에게 없었다. 수 대답할
초조함,하지 않았고 나는 시간을 보냈다. 집안일을
초조함,못 하나도 집안일 흘려보냈어. 시간을 하고
초조함,"나는 시간이 없고, 집에 갈 시간이 없다."
초조함,흘려보냈어. 집안일 못 하나도 하고 시간을
초조함,휴대폰을 보냈다. 나는 보면서 시간을
초조함,누워있었습니다. 하지 오늘은 아무것도 않고 침대에
초조함,아무것도 오늘 누워 하지 있었어. 않고 침대에만
초조함,아무것도 없고 오늘은 침대에 앉아 있지 않다.
초조함,않고 아무것도 누워 오늘 침대에만 있었어. 하지
초조함,종일 창문 하루 밖을 나는 바라보았다.
초조함,하루 멍하니 종일 창밖만 바라봤어.
초조함,나는 지붕을 바라보는 시간을 앉아서 보냈다.
초조함,나는 내려가서 지붕 위에 시간을 보냈다.
초조함,어리석은 사람은 그냥 먹었다.
초조함,거르고 그냥 밥도 멍하니 있었어.
피곤함,매우 피곤한 일이 날이었고 없었습니다. 특별한
피곤함,"그냥 하루였어, 없는데. 일도 특별한 피곤함한"
피곤함,"특별한 날이 아닙니다, 나는 지쳤다."
피곤함,"특별한 없는데. 그냥 피곤함한 일도 하루였어,"
피곤함,피곤해 보입니다. 잘 너무 보이지만
피곤함,완전 보여도 속은 피곤함이야. 멀쩡해 겉으로는
피곤함,"너무 피곤해요, 다 밖으로 나왔어요."
피곤함,속은 완전 멀쩡해 보여도 겉으로는 피곤함이야.
피곤함,나는 왜 그렇게 피곤한지 모르겠다.
피곤함,왜 피곤했는지 모르겠다. 너무
피곤함,"나도 모르겠어. 피곤함하지, 이렇게 왜"
피곤함,왜 피곤했는지 모르겠다.
피곤함,"피곤함하지, 이렇게 모르겠어. 나도 왜"
피곤함,솔직히 말하자면 지금은 너무 피곤해요.
피곤함,"말하자면, 너무 지금은 피곤해요. 솔직히"
피곤함,피곤함 말해서 힘들어. 솔직히 지금 때문에 나
피곤함,진심으로 말하자면 지금은 피곤하기가 힘들기 때문이다.
피곤함,피곤함 때문에 지금 나 솔직히 힘들어. 말해서
피곤함,피곤하다. 괜찮다고 그는 말하지만 아직도
피곤함,따라다녀. 말하면서도 괜찮다고 계속 피곤함이
피곤함,그는 그가 피곤하고 그를 따랐다고 말했다.
피곤함,따라다녀. 말하면서도 괜찮다고 피곤함이 계속
피곤함,것은 일어나는 잠을 피곤하다. 자고
피곤함,피곤함은 자고 일어나도 그대로야.
피곤함,"당신은 피곤해질 수 있고, 잠을 잘 수 있습니다."
피곤함,그대로야. 자고 일어나도 피곤함은
피곤함,계속 그는 느낀다. 피곤하다고
피곤함,자꾸 피곤함에 기분이야. 잠식당하는
피곤함,나는 피곤하고 피곤하다.
피곤함,기분이야. 잠식당하는 자꾸 피곤함에
피곤함,나는 정말로 먹는 것에 지쳤다.
피곤함,지쳤다. 정말로 먹는 나는 것에 나를
피곤함,피곤함이 진심으로 느낌이야. 나를 갉아먹는
피곤함,진심으로 느낌이야. 갉아먹는 피곤함이 나를
피곤함,처음으로 나는 너무 피곤했다.
피곤함,피곤한 처음으로 들었다. 느낌이 그렇게
피곤함,이렇게 오래 느낀 건 피곤함이라는 감정을 처음이야.
피곤함,이것이 처음으로 나는 너무 피곤하다.
피곤함,느낀 처음이야. 이렇게 감정을 건 피곤함이라는 오래
피곤함,오늘날 진정한 피 때문에 아무것도 손에 있지 않습니다.
피곤함,"때문에 아무것도 피로 들지 않습니다. 진정한 손에 오늘날,"
피곤함,때문에 요즘 피곤함 잡혀. 아무것도 진짜 안 손에
피곤함,오늘날 손에 피곤함 때문에 아무것도 잡혀 있지 않습니다.
피곤함,안 아무것도 요즘 진짜 때문에 피곤함 손에 잡혀.
피곤함,일상에 되고 안 집중이 멍했어.
피곤함,집중하지 않기 위해서
피곤함,되고 멍했어. 일상에 안 집중이
피곤함,"그것은 어렵다, 그것은 어렵다, 그것은 어렵다."
피곤함,"죽고있다. 여전히 그것은 않지만, 나는 일어나지"
피곤함,별일 들어. 가라앉는 자꾸 없는데 기분이
피곤함,"나는 그것을 느끼지 않는다, 나는 익사했다."
피곤함,기분이 들어. 별일 없는데 자꾸 가라앉는
피곤함,"그냥 왜 힘들어. 모르겠어, 이러는지 내가"
피곤함,"어렵고, 왜 그런지 모르겠다."
피곤함,"이러는지 모르겠어, 그냥 왜 힘들어. 내가"
피곤함,눈물의 같았다. 그것은 날과
피곤함,같은 날 눈물이 하루였어. 것 괜히
피곤함,"같은 날, 나는 눈물이 있었다."
피곤함,날 것 눈물이 하루였어. 같은 괜히
피곤함,"내가 마음은 비어 내 때, 있었다. 텅 말했을"
피곤함,당신의 마음은 복잡합니다. 복잡하고
피곤함,아무 않았지만 하지 나는 바보였다. 아무도 말도
피곤함,뭐라고 것도 속이 아닌데 누가 한 답답했어.
피곤함,한 것도 아닌데 누가 뭐라고 답답했어. 속이
피곤함,하루 않았다. 기분이 좋지 종일
피곤함,보냈다. 지붕을 바라보는 시간을 앉아서 나는
피곤함,누워서 천장만 보냈어. 시간을 바라보며
피곤함,않았고 시간을 집안일을 보냈다. 하지 나는
피곤함,집안일 못 시간을 하나도 하고 흘려보냈어.
피곤함,나는 시간을 보냈고 집안일은 없었다.
피곤함,못 흘려보냈어. 집안일 하고 시간을 하나도
피곤함,멍하니 밥도 거르고 있었어. 그냥
피곤함,"그것은 좋은, 그것은 미친, 그것은 미친."
피곤함,거르고 있었어. 밥도 그냥 멍하니
피곤함,느껴졌어. 속 내 모습이 거울 낯설게
피곤함,속 모습이 내 느껴졌어. 낯설게 거울
피곤함,침대에 오늘은 아무것도 않고 누워있었습니다. 하지
피곤함,침대에만 누워 오늘 하지 않고 있었어. 아무것도
피곤함,오늘은 침대에서만 할 일이 없었다.
피곤함,하지 있었어. 누워 않고 아무것도 오늘 침대에만
피곤함,하루 종일 나는 조용했다. 방에서
피곤함,있었어. 방 조용히 종일 안에서 하루
피곤함,조용히 방 있었어. 하루 안에서 종일
피곤함,샤워를 하지 않았다. 심지어 나는
피곤함,내 친구에게 나는 없었다. 대답할 수
피곤함,종일 하루 창문 나는 바라보았다. 밖을
피곤함,바라봤어. 창밖만 멍하니 종일 하루
피곤함,휴대폰을 나는 보면서 시간을 보냈다.
지침,너무 힘들어서 지침은 수 없습니다. 작동할
지침,지침이 심해서 일도 못 너무 하겠어.
지침,지침은 너무 많이 작동하지 않습니다.
지침,심해서 하겠어. 못 너무 일도 지침이
지침,나는 진짜 지시가 나를 먹는 것처럼 느낀다.
지침,것처럼 지시가 먹는 나를 느껴집니다. 진짜
지침,느낌이야. 나를 진심으로 갉아먹는 지침이
지침,나는 지시가 나에게 사실이라고 생각한다.
지침,지침이 갉아먹는 느낌이야. 진심으로 나를
지침,잠을 자고 깨어있는 것은 지시입니다.
지침,지침입니다. 자고 일어나는 것은 잠을
지침,지침은 그대로야. 일어나도 자고
지침,지침은 잠들고 있다.
지침,그대로야. 지침은 일어나도 자고
지침,나는 이것이 지금 가이드가 되고 싶다.
지침,이것이 원한다. 나는 지금 지시가 되기를
지침,이 상태가 건가 지금 싶어. 지침인
지침,나는 지금 지침이 되고 싶다.
지침,지침인 싶어. 지금 이 상태가 건가
지침,그것은 지시에 따라 계속 느껴집니다.
지침,따라 느껴집니다. 계속 지침에
지침,잠식당하는 기분이야. 지침에 자꾸
지침,계속 가이드를 느끼고 있습니다.
지침,기분이야. 자꾸 잠식당하는 지침에
지침,만나는 지침은 것을 사람들을 힘들어서 않는다. 좋아하지 너무
지침,지침이 사람 심해서 싫어. 만나기도 너무
지침,나는 지시로 사람들을 만나는 것을 싫어한다.
지침,너무 만나기도 싫어. 사람 지침이 심해서
지침,"오늘날, 실제 지침 때문에 손에 잡혀있는 것은 아무것도 없습니다."
지침,"때문에 잡혀 지침 실제 않습니다. 있지 손에 아무것도 오늘날,"
지침,때문에 진짜 잡혀. 아무것도 요즘 지침 안 손에
지침,"사실, 지시가 없기 때문에, 오늘날 손에 아무것도 잡혀 있지 않습니다."
지침,지침 진짜 때문에 잡혀. 안 아무것도 손에 요즘
지침,당신이 먹지 않고 잠을 자지 않기 때문에 지침이 없습니다.
지침,잠을 않고 지시 음식을 먹지 때문에 않기 자지 없습니다. 사항이
지침,잠도 안 없고 지침 밥맛도 때문에 와.
지침,지침 때문에 잠을 자지 마십시오.
지침,없고 때문에 와. 안 잠도 밥맛도 지침
지침,"무슨 일어날지라도, 지침은 일이 사라지지 않습니다."
지침,않아. 좀처럼 사라지지 무슨 있어도 지침은 일이
지침,어떤 지시가 사라질 것인가.
지침,있어도 않아. 일이 지침은 무슨 좀처럼 사라지지
지침,싶다고 나는 때때로 생각한다. 지시없이 살고
지침,살고 싶다는 지침 들어. 생각이 없이 가끔은
지침,나는 지시없이 살고 싶고 때로는.
지침,생각이 들어. 가끔은 싶다는 없이 살고 지침
지침,좋지 않았다. 종일 기분이 하루
지침,"일어나지 그것은 않지만, 나는 죽고있다. 여전히"
지침,기분이 가라앉는 자꾸 없는데 들어. 별일
지침,나는 하지 아무도 바보였다. 말도 않았지만 아무
지침,것도 속이 답답했어. 한 아닌데 뭐라고 누가
지침,"누군가가 무언가를 말했는데, 나는 속이지 않는다."
지침,한 아닌데 속이 뭐라고 것도 누가 답답했어.
지침,어렵고 이유가 없었다. 피곤한
지침,힘들었어. 이유 없이 지치고 그냥
지침,"그것은 어렵다, 그것은 어렵다, 그것은 이유없이 어렵다."
지침,지치고 그냥 이유 없이 힘들었어.
지침,힘들다. 그런지 왜 모르겠지만
지침,"그냥 이러는지 왜 모르겠어, 내가 힘들어."
지침,"나는 알지 못한다, 그것은 어렵다, 나는 단지 이유를 알고있다."
지침,"이러는지 모르겠어, 내가 그냥 왜 힘들어."
지침,"마음은 말했을 텅 내 내가 있었다. 때, 비어"
지침,날과 그것은 같았다. 눈물의
지침,괜히 하루였어. 눈물이 것 같은 날
지침,눈물이 괜히 날 것 같은 하루였어.
지침,집중하지 않고 어리석지 않습니다.
지침,보냈다. 시간을 나는 앉아서 지붕을 바라보는
지침,보냈어. 누워서 바라보며 시간을 천장만
지침,나는 지붕 위에 누워서 시간을 보았다.
지침,하루 바라보았다. 나는 창문 밖을 종일
지침,창밖만 바라봤어. 멍하니 종일 하루
지침,느껴졌어. 모습이 속 낯설게 거울 내
지침,거울 모습이 내 느껴졌어. 낯설게 속
지침,나는 보냈다. 보면서 시간을 휴대폰을
지침,종일 방에서 하루 나는 조용했다.
지침,방 하루 조용히 있었어. 종일 안에서
지침,방 조용히 종일 하루 있었어. 안에서
지침,바보였다. 바보였고 나는 그냥
지침,밥도 거르고 있었어. 멍하니 그냥
지침,나는 바보였고 나는 그곳에 있었다.
지침,그냥 멍하니 거르고 있었어. 밥도
지침,오늘은 침대에 아무것도 않고 하지 누워있었습니다.
지침,오늘 아무것도 누워 하지 않고 있었어. 침대에만
지침,"나는 아무것도 하지 않았다, 나는 오늘 침대에서 잠들었다."
지침,않고 아무것도 누워 침대에만 있었어. 오늘 하지
지침,샤워를 않았다. 심지어 나는 하지
지침,집안일을 나는 않았고 시간을 보냈다. 하지
지침,하나도 시간을 못 집안일 하고 흘려보냈어.
지침,"나는 집안일에 시간을 보냈고, 할 수는 없었다."
지침,수 없었다. 대답할 내 친구에게 나는
허탈감,것은 똑같다. 잠을 깨어나는 자고
허탈감,그대로야. 일어나도 허탈감은 자고
허탈감,"그것은 그렇고, 그것은 일어나서 잠을 자고 있습니다."
허탈감,그대로야. 자고 허탈감은 일어나도
허탈감,"정말로 실망했다. 사람들은 나는 모른다,"
허탈감,나 뿐이지 사람들이 허탈감해. 진짜 모를
허탈감,"나는 알지 못하고, 나는 진짜 사람들을 알지 못한다."
허탈감,뿐이지 진짜 모를 나 사람들이 허탈감해.
허탈감,나는 잃고 싶지만 쉽지 않다.
허탈감,나는 싶지만 않다. 쉽지 패배하고
허탈감,싶은데 허탈감을(를) 이겨내고 않아. 쉽지가
허탈감,"나는 그것을 원하지만, 그것을 극복하는 것은 쉽지 않습니다."
허탈감,이겨내고 쉽지가 싶은데 허탈감을(를) 않아.
허탈감,나는 그것을 말하지 않았지만 나는 내려갔다.
허탈감,계속 말하지 내려갔다. 않았지만 나는 그것을
허탈감,못 했지만 속으로는 말은 있었어. 계속 허탈감하고
허탈감,"나는 그렇게 하지 않았다, 그러나 나는 계속 말했다."
허탈감,했지만 속으로는 말은 못 있었어. 허탈감하고 계속
허탈감,싶다고 실망없이 나는 살고 생각한다. 때때로
허탈감,살고 없이 생각이 허탈감 싶다는 가끔은 들어.
허탈감,때로는 생각하지 않고 살고 싶어합니다.
허탈감,허탈감 없이 들어. 가끔은 싶다는 생각이 살고
허탈감,나는 병원에 가서 요즘 너무 곤경에 빠져있다.
허탈감,나는 병원에 가서 곤경에 요즘 빠져있다. 너무
허탈감,나 가볼까 병원 요즘 허탈감이 너무 심해서 중이야. 고민
허탈감,"나는 지금 너무 걱정하고, 나는 병원에 갈 것이다."
허탈감,고민 가볼까 심해서 허탈감이 나 중이야. 병원 너무 요즘
허탈감,"그것은 너무 나쁘다, 나는 사람들을 만나는 것을 좋아하지 않습니다."
허탈감,"너무 나는 만나는 사람들을 좋아하지 나쁘다, 것을 그것은 않는다."
허탈감,허탈감이 심해서 싫어. 만나기도 너무 사람
허탈감,나는 사람들을 너무 많이 만나는 것을 좋아하지 않는다.
허탈감,허탈감이 사람 싫어. 심해서 만나기도 너무
허탈감,"오늘날, 진정한 실망으로 인해 손에 아무것도 없습니다."
허탈감,"실망으로 오늘날, 않습니다. 아무것도 들지 인해 손에 진정한"
허탈감,잡혀. 진짜 허탈감 아무것도 때문에 요즘 안 손에
허탈감,손 때문에 아무것도 잡혀 있지 않았다.
허탈감,안 허탈감 요즘 잡혀. 진짜 때문에 아무것도 손에
허탈감,종일 느꼈다. 하루 나는 우울하다고 좌절하고
허탈감,허탈감이 우울했어. 종일 하루 느껴져서 계속
허탈감,나는 하루 종일 우울하다고 느꼈다.
허탈감,허탈감이 종일 하루 우울했어. 계속 느껴져서
허탈감,겪고 말도 않는다. 나는 아무 하지 고통을
허탈감,하기 말도 괴로워서 아무 싫어. 허탈감이
허탈감,아무 싫어. 말도 괴로워서 하기 허탈감이
허탈감,눈물의 날과 그것은 같았다.
허탈감,날 같은 것 하루였어. 눈물이 괜히
허탈감,"같은 날, 눈물이 흘렀다."
허탈감,괜히 하루였어. 눈물이 날 같은 것
허탈감,"때, 불행을 혼자있을 제거하십시오."
허탈감,안 되고 일상에 멍했어. 집중이
허탈감,"나는 않지만, 여전히 죽고있다. 일어나지 그것은"
허탈감,들어. 없는데 별일 가라앉는 자꾸 기분이
허탈감,가라앉는 기분이 별일 들어. 없는데 자꾸
허탈감,아무도 바보였다. 나는 않았지만 하지 말도 아무
허탈감,것도 한 답답했어. 속이 뭐라고 아닌데 누가
허탈감,"누군가가 내가 무엇을 했는지 말했고, 내가 무엇을 했는지 말했습니다."
허탈감,누가 아닌데 것도 한 뭐라고 속이 답답했어.
허탈감,하루 종일 기분이 없었다.
허탈감,마음은 복잡하고 복잡합니다. 당신의
허탈감,"비어 내가 있었다. 때, 내 텅 마음은 말했을"
허탈감,"모르겠어, 그냥 왜 이러는지 내가 힘들어."
허탈감,"힘들어. 그냥 내가 모르겠어, 왜 이러는지"
허탈감,바라보는 나는 보냈다. 앉아서 지붕을 시간을
허탈감,시간을 천장만 누워서 보냈어. 바라보며
허탈감,침대에 가서 지붕을 쳐다보세요.
허탈감,보냈어. 바라보며 누워서 시간을 천장만
허탈감,시간을 나는 휴대폰을 보면서 보냈다.
허탈감,누워있었습니다. 침대에 아무것도 하지 오늘은 않고
허탈감,있었어. 않고 침대에만 하지 오늘 아무것도 누워
허탈감,않고 침대에만 오늘 누워 아무것도 하지 있었어.
허탈감,방에서 하루 나는 종일 조용했다.
허탈감,방 종일 하루 있었어. 조용히 안에서
허탈감,나는 방에서 하루 종일 침묵했다.
허탈감,종일 안에서 하루 있었어. 방 조용히
허탈감,창문 하루 밖을 종일 나는 바라보았다.
허탈감,창밖만 바라봤어. 하루 종일 멍하니
허탈감,바보였고 그냥 바보였다. 나는
허탈감,느껴졌다. 속에서 거울 이상하게
허탈감,느껴졌어. 내 속 모습이 거울 낯설게
허탈감,나는 않았다. 샤워를 심지어 하지
허탈감,없었다. 내 수 친구에게 나는 대답할
허탈감,않았고 시간을 보냈다. 나는 집안일을 하지
허탈감,하나도 하고 시간을 흘려보냈어. 집안일 못
허탈감,나는 집에서 시간을 보내지 않았다.
허탈감,하나도 집안일 시간을 흘려보냈어. 하고 못
혼란,"혼란은 늘어났고, 지금은 견딜 수 없는 것처럼 보입니다."
혼란,"견딜 지금은 것처럼 없는 혼란이 수 보입니다. 커졌고,"
혼란,쌓여서 같아. 무뎌진 것 혼란이 쌓이고 이제는
혼란,"그것은 일어났고, 지금은 막을 수없는 혼란으로 일어났습니다."
혼란,쌓이고 쌓여서 같아. 것 무뎌진 이제는 혼란이
혼란,그것은 정말로 나를 혼란스럽게 만든다.
혼란,느낀다. 그것은 정말로 나를 혼란스럽게
혼란,나를 진심으로 갉아먹는 혼란이 느낌이야.
혼란,"나는 혼란스럽고, 나는 혼란스럽다고 느낀다."
혼란,혼란이 진심으로 나를 느낌이야. 갉아먹는
혼란,모르겠다. 어떻게 혼란을 표현할지
혼란,혼란이라는 어떻게 할지 감정을 표현해야 모르겠어.
혼란,할지 혼란이라는 모르겠어. 어떻게 감정을 표현해야
혼란,그는 괜찮다고 말하지만 여전히 혼란에 빠져 있습니다.
혼란,겪고 괜찮다고 있습니다. 그는 여전히 말하지만 혼란을
혼란,계속 괜찮다고 말하면서도 혼란이 따라다녀.
혼란,그럼에도 불구하고 혼란은 여전히 좋다.
혼란,계속 따라다녀. 괜찮다고 혼란이 말하면서도
혼란,처음이었다. 느끼는 나는 오랫동안 그런 혼란을 것은
혼란,감정을 혼란이라는 건 이렇게 느낀 오래 처음이야.
혼란,이런 혼란을 느끼는 것은 처음이다.
혼란,건 혼란이라는 느낀 오래 이렇게 처음이야. 감정을
혼란,하고 나는 말도 않다. 혼란스럽고 아무 싶지
혼란,싫어. 말도 혼란이 하기 괴로워서 아무
혼란,"나는 혼란스러워하고 싶지 않다, 나는 아무것도하고 싶지 않다."
혼란,말도 싫어. 혼란이 괴로워서 아무 하기
혼란,"것이다. 이 혼란이 계속된다면, 그것은 떨어질"
혼란,혼란이 것 계속되면 같아. 이런 무너질
혼란,"만약 그것이 떨어지면, 그것은 혼란스러울 것입니다."
혼란,같아. 계속되면 이런 것 무너질 혼란이
혼란,"솔직히 말하자면, 나는 지금 곤경에 처해있다."
혼란,"지금 처해 말하자면, 곤경에 있다. 나는 솔직히"
혼란,때문에 지금 나 말해서 혼란 솔직히 힘들어.
혼란,"솔직히 말하자면, 혼란스러워하는 것은 어렵습니다."
혼란,힘들어. 솔직히 나 혼란 때문에 지금 말해서
혼란,무슨 혼란은 일어나든 않는다. 일이 사라지지
혼란,무슨 있어도 혼란은 좀처럼 사라지지 않아. 일이
혼란,혼란이 없어 무슨 일이 일어날지.
혼란,않아. 혼란은 일이 사라지지 있어도 무슨 좀처럼
혼란,"오늘날, 진정한 혼란 때문에 손에 아무것도 없습니다."
혼란,"들지 때문에 혼란 아무것도 손에 않습니다. 오늘날, 진정한"
혼란,잡혀. 안 때문에 진짜 요즘 아무것도 손에 혼란
혼란,나는 정말로 요즘 내 손에 잡혀있다.그것은 혼란스럽지 않습니다.
혼란,손에 아무것도 안 혼란 요즘 때문에 진짜 잡혀.
혼란,아무도 나는 바보였다. 하지 말도 않았지만 아무
혼란,뭐라고 한 것도 답답했어. 아닌데 속이 누가
혼란,내가 말한 것이 아니라 내가 말한 것이다.
혼란,누가 뭐라고 아닌데 답답했어. 것도 속이 한
혼란,집중이 일상에 안 되고 멍했어.
혼란,아니 아니 아니 아니 아니 아니 아니 아니 아니 아니 아니 아니 아니 아니 아니 아니
혼란,않았다. 좋지 하루 기분이 종일
혼란,느껴지지 않아 하루 종일
혼란,"내 내가 있었다. 마음은 비어 때, 말했을 텅"
혼란,왜 모르겠지만 힘들다. 그런지
혼란,"그것은 나에게 어렵다, 나는 왜 알지 못한다."
혼란,"그냥 힘들어. 내가 이러는지 왜 모르겠어,"
혼란,것 같은 눈물이 하루였어. 날 괜히
혼란,"당신이 혼자 있다면, 그것은 쓸모가 없습니다."
혼란,"않지만, 여전히 죽고있다. 일어나지 나는 그것은"
혼란,"그것은 일어나지 않는다, 그것은 죽는다."
혼란,없는데 들어. 기분이 별일 가라앉는 자꾸
혼란,복잡하고 마음은 복잡합니다. 당신의
혼란,없었다. 피곤한 어렵고 이유가
혼란,지치고 없이 힘들었어. 이유 그냥
혼란,종일 나는 바라보았다. 밖을 창문 하루
혼란,종일 창밖만 바라봤어. 하루 멍하니
혼란,친구에게 수 내 대답할 없었다. 나는
혼란,나는 내 친구에게 대답할 힘이 없었다.
혼란,시간을 휴대폰을 보면서 보냈다. 나는
혼란,하루 나는 조용했다. 방에서 종일
혼란,하루 안에서 있었어. 조용히 방 종일
혼란,하루 종일 방에서 조용한 하루였습니다.
혼란,방 안에서 하루 조용히 종일 있었어.
혼란,집안일을 보냈다. 나는 않았고 하지 시간을
혼란,시간을 못 집안일 하나도 하고 흘려보냈어.
혼란,나는 시간을 보내고 집에서 일하지 않습니다.
혼란,못 하고 하나도 시간을 집안일 흘려보냈어.
혼란,"나는 바보였고, 나는 단지 바보였다."
혼란,않았다. 샤워를 심지어 하지 나는
혼란,낯설게 거울 속 모습이 느껴졌어. 내
혼란,시간을 보냈다. 앉아서 지붕을 바라보는 나는
혼란,침대에 않고 아무것도 하지 누워있었습니다. 오늘은
혼란,침대에만 오늘 있었어. 누워 않고 아무것도 하지
혼란,"오늘은 침대 안에 아무것도 없었고, 침대 안에 아무것도 없었습니다."
혼란,하지 누워 않고 있었어. 아무것도 오늘 침대에만
당황,나는 오랫동안 그런 불안을 느끼는 것은 처음이다.
당황,나는 처음이다. 느끼는 불안감을 그런 오랫동안 것은
당황,느낀 감정을 처음이야. 오래 건 이렇게 당황이라는
당황,나는 처음으로 그렇게 곤경을 느낀다.
당황,처음이야. 이렇게 건 느낀 오래 당황이라는 감정을
당황,"지금은 솔직히 있습니다. 말하자면, 빠져 곤경에"
당황,나 지금 당황 때문에 말해서 힘들어. 솔직히
당황,"솔직히 말하자면, 지금은 힘들기 때문이다, 왜냐하면 나는 곤경에 빠져 있기 때문이다."
당황,지금 나 솔직히 당황 때문에 말해서 힘들어.
당황,그것은 좋은 것처럼 보이지만 완전히 실망합니다.
당황,"완전히 그것은 그것은 보이지만, 잘 실망합니다."
당황,당황이야. 멀쩡해 보여도 속은 겉으로는 완전
당황,"그것은 외부에서 완벽하게 보인다, 그것은 실망합니다."
