감정명,문장 예시
공허함,당신의 마음은 복잡하고 복잡합니다.
공허함,마음이 복잡하고 어지러워.
공허함,복잡하고 어지러워. 마음이
공허함,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
공허함,오늘 아무것도 하지 않고 침대에만 누워 있었어.
공허함,누워 않고 하지 있었어. 침대에만 아무것도 오늘
공허함,나는 휴대폰을 보면서 시간을 보냈다.
공허함,핸드폰만 들여다보면서 시간을 보냈어.
공허함,시간을 핸드폰만 들여다보면서 보냈어.
공허함,나는 집안일을 하지 않았고 시간을 보냈다.
공허함,집안일 하나도 못 하고 시간을 흘려보냈어.
공허함,하나도 집안일 흘려보냈어. 시간을 하고 못
공허함,나는 내 친구에게 대답할 수 없었다.
공허함,친구한테 답장할 힘도 없었어.
공허함,힘도 없었어. 답장할 친구한테
공허함,나는 심지어 샤워를 하지 않았다.
공허함,샤워할 기운조차 없었어.
공허함,없었어. 기운조차 샤워할
공허함,거울 속에서 이상하게 느껴졌다.
공허함,거울 속 내 모습이 낯설게 느껴졌어.
공허함,느껴졌어. 거울 내 속 모습이 낯설게
공허함,나는 하루 종일 방에서 조용했다.
공허함,하루 종일 방 안에서 조용히 있었어.
공허함,안에서 종일 하루 있었어. 조용히 방
공허함,나는 바보였고 그냥 바보였다.
공허함,밥도 거르고 그냥 멍하니 있었어.
공허함,멍하니 밥도 있었어. 그냥 거르고
공허함,나는 앉아서 지붕을 바라보는 시간을 보냈다.
공허함,누워서 천장만 바라보며 시간을 보냈어.
공허함,바라보며 시간을 천장만 누워서 보냈어.
공허함,나는 하루 종일 창문 밖을 바라보았다.
공허함,하루 종일 창밖만 멍하니 바라봤어.
공허함,하루 바라봤어. 멍하니 창밖만 종일
절망감,실망에 웃는 것은 이상한 일이었다.
절망감,절망감 때문에 웃는 게 어색해졌어.
절망감,절망감 웃는 어색해졌어. 게 때문에
절망감,"절망은 끝났고, 지금은 견딜 수 없는 것처럼 보입니다."
절망감,절망감이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
절망감,이제는 쌓여서 쌓이고 것 같아. 무뎌진 절망감이
절망감,나는 너무 절망적이어서 사람들을 만나는 것을 좋아하지 않는다.
절망감,절망감이 너무 심해서 사람 만나기도 싫어.
절망감,너무 사람 심해서 싫어. 절망감이 만나기도
절망감,왜 그렇게 절망적이었는지 모르겠다.
절망감,"왜 이렇게 절망감하지, 나도 모르겠어."
절망감,"모르겠어. 왜 절망감하지, 이렇게 나도"
절망감,나는 절망을 극복하고 싶지만 쉽지 않다.
절망감,절망감을(를) 이겨내고 싶은데 쉽지가 않아.
절망감,않아. 싶은데 쉽지가 절망감을(를) 이겨내고
절망감,나는 너무 절망적이어서 아무것도 할 수 없다.
절망감,절망감이 너무 심해서 일도 못 하겠어.
절망감,하겠어. 일도 절망감이 너무 못 심해서
절망감,나는 실망의 느낌을 표현하는 방법을 모르겠다.
절망감,절망감이라는 감정을 어떻게 표현해야 할지 모르겠어.
절망감,표현해야 감정을 할지 절망감이라는 모르겠어. 어떻게
절망감,"오늘날, 진정한 절망 때문에 아무것도 손에 잡혀 있지 않습니다."
절망감,요즘 진짜 절망감 때문에 아무것도 손에 안 잡혀.
절망감,안 때문에 손에 아무것도 절망감 요즘 진짜 잡혀.
절망감,"그는 괜찮다고 말하지만, 그는 여전히 절망적이다."
절망감,괜찮다고 말하면서도 계속 절망감이 따라다녀.
절망감,따라다녀. 절망감이 계속 괜찮다고 말하면서도
절망감,나는 정말로 실망했다.
절망감,진심으로 절망감이 나를 갉아먹는 느낌이야.
절망감,갉아먹는 절망감이 나를 느낌이야. 진심으로
절망감,집중하지 않고 어리석은
절망감,일상에 집중이 안 되고 멍했어.
절망감,되고 집중이 일상에 안 멍했어.
절망감,어렵고 피곤한 이유가 없었다.
절망감,그냥 이유 없이 지치고 힘들었어.
절망감,그냥 지치고 이유 없이 힘들었어.
절망감,왜 그런지 모르겠지만 힘들다.
절망감,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
절망감,"이러는지 힘들어. 그냥 왜 내가 모르겠어,"
절망감,"내가 말했을 때, 내 마음은 텅 비어 있었다."
절망감,대화를 해도 마음이 공허했어.
절망감,공허했어. 대화를 마음이 해도
절망감,당신의 마음은 복잡하고 복잡합니다.
절망감,마음이 복잡하고 어지러워.
절망감,마음이 어지러워. 복잡하고
절망감,"혼자있을 때, 불행을 제거하십시오."
절망감,혼자 있으면 쓸쓸함이 밀려와.
절망감,밀려와. 쓸쓸함이 있으면 혼자
절망감,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
절망감,별일 없는데 자꾸 가라앉는 기분이 들어.
절망감,가라앉는 없는데 들어. 별일 기분이 자꾸
절망감,하루 종일 기분이 좋지 않았다.
절망감,하루 종일 기운이 없었어.
절망감,없었어. 하루 종일 기운이
절망감,아무도 아무 말도 하지 않았지만 나는 바보였다.
절망감,누가 뭐라고 한 것도 아닌데 속이 답답했어.
절망감,것도 한 누가 답답했어. 아닌데 속이 뭐라고
절망감,그것은 눈물의 날과 같았다.
절망감,괜히 눈물이 날 것 같은 하루였어.
절망감,눈물이 것 같은 괜히 날 하루였어.
절망감,나는 하루 종일 방에서 조용했다.
절망감,하루 종일 방 안에서 조용히 있었어.
절망감,조용히 있었어. 종일 방 하루 안에서
절망감,나는 앉아서 지붕을 바라보는 시간을 보냈다.
절망감,누워서 천장만 바라보며 시간을 보냈어.
절망감,바라보며 보냈어. 천장만 누워서 시간을
절망감,나는 휴대폰을 보면서 시간을 보냈다.
절망감,핸드폰만 들여다보면서 시간을 보냈어.
절망감,들여다보면서 보냈어. 핸드폰만 시간을
절망감,나는 바보였고 그냥 바보였다.
절망감,밥도 거르고 그냥 멍하니 있었어.
절망감,멍하니 있었어. 그냥 밥도 거르고
절망감,나는 집안일을 하지 않았고 시간을 보냈다.
절망감,집안일 하나도 못 하고 시간을 흘려보냈어.
절망감,흘려보냈어. 못 집안일 하고 하나도 시간을
절망감,나는 심지어 샤워를 하지 않았다.
절망감,샤워할 기운조차 없었어.
절망감,기운조차 없었어. 샤워할
절망감,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
절망감,오늘 아무것도 하지 않고 침대에만 누워 있었어.
절망감,누워 하지 아무것도 침대에만 오늘 있었어. 않고
절망감,나는 내 친구에게 대답할 수 없었다.
절망감,친구한테 답장할 힘도 없었어.
절망감,힘도 답장할 친구한테 없었어.
절망감,나는 하루 종일 창문 밖을 바라보았다.
절망감,하루 종일 창밖만 멍하니 바라봤어.
절망감,바라봤어. 창밖만 하루 종일 멍하니
절망감,거울 속에서 이상하게 느껴졌다.
절망감,거울 속 내 모습이 낯설게 느껴졌어.
절망감,낯설게 내 모습이 속 느껴졌어. 거울
통제불가,"그것은 잘 보이지만, 그것은 완전히 통제되지 않습니다."
통제불가,겉으로는 멀쩡해 보여도 속은 완전 통제불가이야.
통제불가,속은 겉으로는 완전 통제불가이야. 멀쩡해 보여도
통제불가,지금은 통제할 수 없는 상태가 되고 싶습니다.
통제불가,지금 이 상태가 통제불가인 건가 싶어.
통제불가,이 지금 건가 통제불가인 싶어. 상태가
통제불가,나는 하루 종일 통제되지 않고 우울하다고 느꼈다.
통제불가,계속 통제불가이 느껴져서 하루 종일 우울했어.
통제불가,우울했어. 통제불가이 종일 하루 계속 느껴져서
통제불가,당신이 바보라면 통제하십시오.
통제불가,그냥 멍하게 있다 보면 통제불가이 밀려와.
통제불가,밀려와. 통제불가이 있다 그냥 보면 멍하게
통제불가,"나는 그것이 과장되고 과장되고 있으며, 지금은 과장되고 있다고 생각합니다."
통제불가,통제불가이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
통제불가,것 같아. 이제는 통제불가이 무뎌진 쌓여서 쌓이고
통제불가,통제로 인해 음식도 없고 잠도 없습니다.
통제불가,통제불가 때문에 밥맛도 없고 잠도 안 와.
통제불가,없고 때문에 잠도 통제불가 와. 밥맛도 안
통제불가,나는 통제를 극복하고 싶지만 쉽지 않다.
통제불가,통제불가을(를) 이겨내고 싶은데 쉽지가 않아.
통제불가,이겨내고 쉽지가 싶은데 않아. 통제불가을(를)
통제불가,"오늘날, 실제 통제로 인해 아무것도 손에 들지 않습니다."
통제불가,요즘 진짜 통제불가 때문에 아무것도 손에 안 잡혀.
통제불가,안 때문에 통제불가 잡혀. 요즘 손에 아무것도 진짜
통제불가,"사람들은 모른다, 나는 정말로 통제 할 수 없습니다."
통제불가,사람들이 모를 뿐이지 나 진짜 통제불가해.
통제불가,통제불가해. 진짜 모를 뿐이지 사람들이 나
통제불가,"솔직히 말하자면, 지금은 통제하기가 힘들다."
통제불가,솔직히 말해서 나 지금 통제불가 때문에 힘들어.
통제불가,통제불가 말해서 힘들어. 지금 솔직히 때문에 나
통제불가,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
통제불가,별일 없는데 자꾸 가라앉는 기분이 들어.
통제불가,자꾸 가라앉는 별일 없는데 들어. 기분이
통제불가,당신의 마음은 복잡하고 복잡합니다.
통제불가,마음이 복잡하고 어지러워.
통제불가,어지러워. 마음이 복잡하고
통제불가,"내가 말했을 때, 내 마음은 텅 비어 있었다."
통제불가,대화를 해도 마음이 공허했어.
통제불가,마음이 대화를 공허했어. 해도
통제불가,하루 종일 기분이 좋지 않았다.
통제불가,하루 종일 기운이 없었어.
통제불가,종일 하루 없었어. 기운이
통제불가,집중하지 않고 어리석은
통제불가,일상에 집중이 안 되고 멍했어.
통제불가,일상에 안 집중이 되고 멍했어.
통제불가,아무도 아무 말도 하지 않았지만 나는 바보였다.
통제불가,누가 뭐라고 한 것도 아닌데 속이 답답했어.
통제불가,것도 한 속이 답답했어. 누가 뭐라고 아닌데
통제불가,왜 그런지 모르겠지만 힘들다.
통제불가,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
통제불가,"이러는지 힘들어. 그냥 모르겠어, 왜 내가"
통제불가,어렵고 피곤한 이유가 없었다.
통제불가,그냥 이유 없이 지치고 힘들었어.
통제불가,그냥 힘들었어. 이유 없이 지치고
통제불가,"혼자있을 때, 불행을 제거하십시오."
통제불가,혼자 있으면 쓸쓸함이 밀려와.
통제불가,있으면 혼자 쓸쓸함이 밀려와.
통제불가,그것은 눈물의 날과 같았다.
통제불가,괜히 눈물이 날 것 같은 하루였어.
통제불가,같은 것 날 눈물이 하루였어. 괜히
통제불가,나는 하루 종일 방에서 조용했다.
통제불가,하루 종일 방 안에서 조용히 있었어.
통제불가,있었어. 방 종일 조용히 하루 안에서
통제불가,나는 앉아서 지붕을 바라보는 시간을 보냈다.
통제불가,누워서 천장만 바라보며 시간을 보냈어.
통제불가,천장만 바라보며 누워서 보냈어. 시간을
통제불가,나는 휴대폰을 보면서 시간을 보냈다.
통제불가,핸드폰만 들여다보면서 시간을 보냈어.
통제불가,핸드폰만 보냈어. 시간을 들여다보면서
통제불가,나는 하루 종일 창문 밖을 바라보았다.
통제불가,하루 종일 창밖만 멍하니 바라봤어.
통제불가,멍하니 바라봤어. 창밖만 하루 종일
통제불가,나는 바보였고 그냥 바보였다.
통제불가,밥도 거르고 그냥 멍하니 있었어.
통제불가,거르고 멍하니 밥도 있었어. 그냥
통제불가,나는 집안일을 하지 않았고 시간을 보냈다.
통제불가,집안일 하나도 못 하고 시간을 흘려보냈어.
통제불가,못 하나도 시간을 집안일 흘려보냈어. 하고
통제불가,거울 속에서 이상하게 느껴졌다.
통제불가,거울 속 내 모습이 낯설게 느껴졌어.
통제불가,느껴졌어. 거울 모습이 내 낯설게 속
통제불가,나는 내 친구에게 대답할 수 없었다.
통제불가,친구한테 답장할 힘도 없었어.
통제불가,힘도 답장할 친구한테 없었어.
통제불가,나는 심지어 샤워를 하지 않았다.
통제불가,샤워할 기운조차 없었어.
통제불가,샤워할 기운조차 없었어.
통제불가,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
통제불가,오늘 아무것도 하지 않고 침대에만 누워 있었어.
통제불가,누워 침대에만 하지 않고 아무것도 있었어. 오늘
감정 단절,나는 고통을 겪고 아무 말도 하지 않는다.
감정 단절,감정 단절이 괴로워서 아무 말도 하기 싫어.
감정 단절,단절이 싫어. 감정 괴로워서 아무 하기 말도
감정 단절,감정 때문에 먹지 않고 잠들지 않는다.
감정 단절,감정 단절 때문에 밥맛도 없고 잠도 안 와.
감정 단절,밥맛도 잠도 단절 때문에 와. 감정 안 없고
감정 단절,감정은 너무 힘들어서 일할 수 없습니다.
감정 단절,감정 단절이 너무 심해서 일도 못 하겠어.
감정 단절,못 단절이 너무 일도 하겠어. 감정 심해서
감정 단절,"감정은 과장되고 있으며, 이제는 과장 된 것처럼 보입니다."
감정 단절,감정 단절이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
감정 단절,것 감정 단절이 같아. 쌓여서 이제는 쌓이고 무뎌진
감정 단절,이렇게 오랫동안 이런 감정적 붕괴를 느끼는 것은 처음이다.
감정 단절,감정 단절이라는 감정을 이렇게 오래 느낀 건 처음이야.
감정 단절,느낀 처음이야. 감정 이렇게 단절이라는 오래 건 감정을
감정 단절,"무슨 일이 일어나든, 감정은 사라지지 않습니다."
감정 단절,무슨 일이 있어도 감정 단절은 좀처럼 사라지지 않아.
감정 단절,단절은 일이 좀처럼 사라지지 무슨 않아. 감정 있어도
감정 단절,그것이 괜찮다고 말하지만 계속 붕괴를 느끼고 있습니다.
감정 단절,괜찮다고 말하면서도 계속 감정 단절이 따라다녀.
감정 단절,계속 말하면서도 감정 괜찮다고 따라다녀. 단절이
감정 단절,나는 하루 종일 좌절하고 우울하다고 느꼈다.
감정 단절,계속 감정 단절이 느껴져서 하루 종일 우울했어.
감정 단절,단절이 우울했어. 느껴져서 계속 종일 감정 하루
감정 단절,때때로 나는 감정 없이 살고 싶다고 생각한다.
감정 단절,가끔은 감정 단절 없이 살고 싶다는 생각이 들어.
감정 단절,가끔은 감정 생각이 들어. 단절 없이 싶다는 살고
감정 단절,"나는 눈물에 대해 이야기하지 않는다, 아마도 감정 때문에."
감정 단절,"말없이 눈물만 나, 아마 감정 단절 때문일 거야."
감정 단절,"나, 감정 아마 거야. 눈물만 말없이 단절 때문일"
감정 단절,어렵고 피곤한 이유가 없었다.
감정 단절,그냥 이유 없이 지치고 힘들었어.
감정 단절,이유 힘들었어. 없이 지치고 그냥
감정 단절,아무도 아무 말도 하지 않았지만 나는 바보였다.
감정 단절,누가 뭐라고 한 것도 아닌데 속이 답답했어.
감정 단절,아닌데 한 답답했어. 것도 뭐라고 속이 누가
감정 단절,하루 종일 기분이 좋지 않았다.
감정 단절,하루 종일 기운이 없었어.
감정 단절,기운이 없었어. 하루 종일
감정 단절,"혼자있을 때, 불행을 제거하십시오."
감정 단절,혼자 있으면 쓸쓸함이 밀려와.
감정 단절,쓸쓸함이 혼자 있으면 밀려와.
감정 단절,왜 그런지 모르겠지만 힘들다.
감정 단절,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
감정 단절,"힘들어. 왜 그냥 내가 이러는지 모르겠어,"
감정 단절,"내가 말했을 때, 내 마음은 텅 비어 있었다."
감정 단절,대화를 해도 마음이 공허했어.
감정 단절,해도 공허했어. 마음이 대화를
감정 단절,당신의 마음은 복잡하고 복잡합니다.
감정 단절,마음이 복잡하고 어지러워.
감정 단절,복잡하고 어지러워. 마음이
감정 단절,그것은 눈물의 날과 같았다.
감정 단절,괜히 눈물이 날 것 같은 하루였어.
감정 단절,괜히 눈물이 같은 날 것 하루였어.
감정 단절,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
감정 단절,별일 없는데 자꾸 가라앉는 기분이 들어.
감정 단절,별일 가라앉는 들어. 기분이 없는데 자꾸
감정 단절,집중하지 않고 어리석은
감정 단절,일상에 집중이 안 되고 멍했어.
감정 단절,되고 안 멍했어. 집중이 일상에
감정 단절,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
감정 단절,오늘 아무것도 하지 않고 침대에만 누워 있었어.
감정 단절,않고 누워 침대에만 있었어. 하지 오늘 아무것도
감정 단절,거울 속에서 이상하게 느껴졌다.
감정 단절,거울 속 내 모습이 낯설게 느껴졌어.
감정 단절,속 거울 느껴졌어. 모습이 내 낯설게
감정 단절,나는 심지어 샤워를 하지 않았다.
감정 단절,샤워할 기운조차 없었어.
감정 단절,샤워할 기운조차 없었어.
감정 단절,나는 집안일을 하지 않았고 시간을 보냈다.
감정 단절,집안일 하나도 못 하고 시간을 흘려보냈어.
감정 단절,하나도 못 집안일 흘려보냈어. 하고 시간을
감정 단절,나는 휴대폰을 보면서 시간을 보냈다.
감정 단절,핸드폰만 들여다보면서 시간을 보냈어.
감정 단절,시간을 들여다보면서 핸드폰만 보냈어.
감정 단절,나는 앉아서 지붕을 바라보는 시간을 보냈다.
감정 단절,누워서 천장만 바라보며 시간을 보냈어.
감정 단절,시간을 보냈어. 누워서 천장만 바라보며
감정 단절,나는 하루 종일 방에서 조용했다.
감정 단절,하루 종일 방 안에서 조용히 있었어.
감정 단절,방 하루 안에서 종일 조용히 있었어.
감정 단절,나는 하루 종일 창문 밖을 바라보았다.
감정 단절,하루 종일 창밖만 멍하니 바라봤어.
감정 단절,종일 하루 창밖만 멍하니 바라봤어.
감정 단절,나는 바보였고 그냥 바보였다.
감정 단절,밥도 거르고 그냥 멍하니 있었어.
감정 단절,멍하니 거르고 그냥 밥도 있었어.
감정 단절,나는 내 친구에게 대답할 수 없었다.
감정 단절,친구한테 답장할 힘도 없었어.
감정 단절,친구한테 힘도 답장할 없었어.
감정 방치,"무슨 일이 일어나든, 감정은 사라지지 않습니다."
감정 방치,무슨 일이 있어도 감정 방치은 좀처럼 사라지지 않아.
감정 방치,감정 무슨 않아. 좀처럼 방치은 있어도 일이 사라지지
감정 방치,당신이 바보라면 감정을 밀어 넣으십시오.
감정 방치,그냥 멍하게 있다 보면 감정 방치이 밀려와.
감정 방치,보면 그냥 멍하게 방치이 감정 밀려와. 있다
감정 방치,"그것은 좋은 것처럼 보이지만, 그것은 완전히 감정적입니다."
감정 방치,겉으로는 멀쩡해 보여도 속은 완전 감정 방치이야.
감정 방치,완전 겉으로는 속은 방치이야. 멀쩡해 감정 보여도
감정 방치,그것은 여전히 감정에 갇혀있다.
감정 방치,자꾸 감정 방치에 잠식당하는 기분이야.
감정 방치,감정 잠식당하는 기분이야. 방치에 자꾸
감정 방치,"솔직히 말하자면, 나는 감정 때문에 지금 힘들다."
감정 방치,솔직히 말해서 나 지금 감정 방치 때문에 힘들어.
감정 방치,나 말해서 감정 방치 지금 솔직히 때문에 힘들어.
감정 방치,나는 감정이 나를 먹는 것처럼 느낀다.
감정 방치,진심으로 감정 방치이 나를 갉아먹는 느낌이야.
감정 방치,나를 느낌이야. 감정 갉아먹는 진심으로 방치이
감정 방치,"나는 너무 나쁘게 느끼고, 나는 병원에 갈 것이다."
감정 방치,나 요즘 감정 방치이 너무 심해서 병원 가볼까 고민 중이야.
감정 방치,중이야. 요즘 나 너무 가볼까 심해서 병원 고민 방치이 감정
감정 방치,때때로 나는 감정 없이 살고 싶다고 생각한다.
감정 방치,가끔은 감정 방치 없이 살고 싶다는 생각이 들어.
감정 방치,없이 싶다는 생각이 감정 가끔은 들어. 살고 방치
감정 방치,"사람들은 모른다, 나는 정말로 느낀다."
감정 방치,사람들이 모를 뿐이지 나 진짜 감정 방치해.
감정 방치,감정 진짜 모를 나 방치해. 사람들이 뿐이지
감정 방치,나는 감정을 극복하고 싶지만 쉽지 않다.
감정 방치,감정 방치을(를) 이겨내고 싶은데 쉽지가 않아.
감정 방치,않아. 쉽지가 감정 방치을(를) 이겨내고 싶은데
감정 방치,하루 종일 기분이 좋지 않았다.
감정 방치,하루 종일 기운이 없었어.
감정 방치,없었어. 하루 기운이 종일
감정 방치,"내가 말했을 때, 내 마음은 텅 비어 있었다."
감정 방치,대화를 해도 마음이 공허했어.
감정 방치,대화를 공허했어. 마음이 해도
감정 방치,집중하지 않고 어리석은
감정 방치,일상에 집중이 안 되고 멍했어.
감정 방치,멍했어. 일상에 안 집중이 되고
감정 방치,아무도 아무 말도 하지 않았지만 나는 바보였다.
감정 방치,누가 뭐라고 한 것도 아닌데 속이 답답했어.
감정 방치,속이 것도 누가 뭐라고 답답했어. 한 아닌데
감정 방치,당신의 마음은 복잡하고 복잡합니다.
감정 방치,마음이 복잡하고 어지러워.
감정 방치,어지러워. 마음이 복잡하고
감정 방치,왜 그런지 모르겠지만 힘들다.
감정 방치,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
감정 방치,"왜 모르겠어, 내가 이러는지 그냥 힘들어."
감정 방치,"혼자있을 때, 불행을 제거하십시오."
감정 방치,혼자 있으면 쓸쓸함이 밀려와.
감정 방치,쓸쓸함이 혼자 밀려와. 있으면
감정 방치,그것은 눈물의 날과 같았다.
감정 방치,괜히 눈물이 날 것 같은 하루였어.
감정 방치,괜히 하루였어. 것 날 눈물이 같은
감정 방치,어렵고 피곤한 이유가 없었다.
감정 방치,그냥 이유 없이 지치고 힘들었어.
감정 방치,힘들었어. 이유 그냥 지치고 없이
감정 방치,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
감정 방치,별일 없는데 자꾸 가라앉는 기분이 들어.
감정 방치,들어. 없는데 가라앉는 자꾸 기분이 별일
감정 방치,나는 바보였고 그냥 바보였다.
감정 방치,밥도 거르고 그냥 멍하니 있었어.
감정 방치,거르고 있었어. 그냥 멍하니 밥도
감정 방치,나는 앉아서 지붕을 바라보는 시간을 보냈다.
감정 방치,누워서 천장만 바라보며 시간을 보냈어.
감정 방치,시간을 누워서 바라보며 천장만 보냈어.
감정 방치,나는 심지어 샤워를 하지 않았다.
감정 방치,샤워할 기운조차 없었어.
감정 방치,샤워할 없었어. 기운조차
감정 방치,나는 휴대폰을 보면서 시간을 보냈다.
감정 방치,핸드폰만 들여다보면서 시간을 보냈어.
감정 방치,핸드폰만 들여다보면서 보냈어. 시간을
감정 방치,나는 하루 종일 방에서 조용했다.
감정 방치,하루 종일 방 안에서 조용히 있었어.
감정 방치,종일 안에서 방 하루 조용히 있었어.
감정 방치,나는 집안일을 하지 않았고 시간을 보냈다.
감정 방치,집안일 하나도 못 하고 시간을 흘려보냈어.
감정 방치,하고 집안일 흘려보냈어. 시간을 하나도 못
감정 방치,나는 하루 종일 창문 밖을 바라보았다.
감정 방치,하루 종일 창밖만 멍하니 바라봤어.
감정 방치,하루 멍하니 창밖만 종일 바라봤어.
감정 방치,나는 내 친구에게 대답할 수 없었다.
감정 방치,친구한테 답장할 힘도 없었어.
감정 방치,친구한테 없었어. 힘도 답장할
감정 방치,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
감정 방치,오늘 아무것도 하지 않고 침대에만 누워 있었어.
감정 방치,침대에만 누워 오늘 있었어. 아무것도 않고 하지
감정 방치,거울 속에서 이상하게 느껴졌다.
감정 방치,거울 속 내 모습이 낯설게 느껴졌어.
감정 방치,낯설게 속 모습이 느껴졌어. 거울 내
분리감,나는 분리의 느낌을 표현하는 방법을 모른다.
분리감,분리감이라는 감정을 어떻게 표현해야 할지 모르겠어.
분리감,할지 어떻게 표현해야 감정을 모르겠어. 분리감이라는
분리감,"분리되고 분리 된, 그것은 지금 만지지 않은 것처럼 보입니다."
분리감,분리감이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
분리감,쌓여서 이제는 것 쌓이고 분리감이 무뎌진 같아.
분리감,그는 괜찮다고 말하지만 아직도 분리되고 있다.
분리감,괜찮다고 말하면서도 계속 분리감이 따라다녀.
분리감,말하면서도 따라다녀. 계속 괜찮다고 분리감이
분리감,"나는 분리를 극복하고 싶지만, 그것은 쉽지 않다."
분리감,분리감을(를) 이겨내고 싶은데 쉽지가 않아.
분리감,싶은데 이겨내고 쉽지가 분리감을(를) 않아.
분리감,"오늘날, 진정한 분리로 인해 아무것도 손에 들지 않습니다."
분리감,요즘 진짜 분리감 때문에 아무것도 손에 안 잡혀.
분리감,요즘 아무것도 안 때문에 분리감 손에 잡혀. 진짜
분리감,"무슨 일이 일어날지라도, 분리가 사라지지 않는다."
분리감,무슨 일이 있어도 분리감은 좀처럼 사라지지 않아.
분리감,무슨 않아. 일이 분리감은 사라지지 좀처럼 있어도
분리감,분리 때문에 웃는 것은 이상한 일이었다.
분리감,분리감 때문에 웃는 게 어색해졌어.
분리감,분리감 웃는 어색해졌어. 게 때문에
분리감,이런 분리감을 느끼는 것은 처음이었다.
분리감,분리감이라는 감정을 이렇게 오래 느낀 건 처음이야.
분리감,처음이야. 이렇게 오래 건 감정을 분리감이라는 느낀
분리감,때때로 나는 분리 없이 살고 싶다.
분리감,가끔은 분리감 없이 살고 싶다는 생각이 들어.
분리감,생각이 싶다는 분리감 들어. 살고 없이 가끔은
분리감,나는 너무 혼란스러워서 병원에 갔다.
분리감,나 요즘 분리감이 너무 심해서 병원 가볼까 고민 중이야.
분리감,병원 고민 심해서 가볼까 요즘 너무 중이야. 나 분리감이
분리감,당신의 마음은 복잡하고 복잡합니다.
분리감,마음이 복잡하고 어지러워.
분리감,어지러워. 마음이 복잡하고
분리감,"혼자있을 때, 불행을 제거하십시오."
분리감,혼자 있으면 쓸쓸함이 밀려와.
분리감,있으면 쓸쓸함이 밀려와. 혼자
분리감,그것은 눈물의 날과 같았다.
분리감,괜히 눈물이 날 것 같은 하루였어.
분리감,것 하루였어. 같은 눈물이 괜히 날
분리감,"내가 말했을 때, 내 마음은 텅 비어 있었다."
분리감,대화를 해도 마음이 공허했어.
분리감,공허했어. 마음이 대화를 해도
분리감,어렵고 피곤한 이유가 없었다.
분리감,그냥 이유 없이 지치고 힘들었어.
분리감,없이 그냥 힘들었어. 이유 지치고
분리감,집중하지 않고 어리석은
분리감,일상에 집중이 안 되고 멍했어.
분리감,집중이 일상에 되고 멍했어. 안
분리감,왜 그런지 모르겠지만 힘들다.
분리감,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
분리감,"왜 모르겠어, 내가 그냥 힘들어. 이러는지"
분리감,"그것은 일어나지 않지만, 나는 여전히 죽고있다."
분리감,별일 없는데 자꾸 가라앉는 기분이 들어.
분리감,별일 자꾸 가라앉는 기분이 들어. 없는데
분리감,하루 종일 기분이 좋지 않았다.
분리감,하루 종일 기운이 없었어.
분리감,없었어. 기운이 하루 종일
분리감,아무도 아무 말도 하지 않았지만 나는 바보였다.
분리감,누가 뭐라고 한 것도 아닌데 속이 답답했어.
분리감,한 답답했어. 것도 아닌데 누가 뭐라고 속이
분리감,나는 집안일을 하지 않았고 시간을 보냈다.
분리감,집안일 하나도 못 하고 시간을 흘려보냈어.
분리감,시간을 집안일 못 하나도 하고 흘려보냈어.
분리감,나는 휴대폰을 보면서 시간을 보냈다.
분리감,핸드폰만 들여다보면서 시간을 보냈어.
분리감,보냈어. 핸드폰만 시간을 들여다보면서
분리감,나는 바보였고 그냥 바보였다.
분리감,밥도 거르고 그냥 멍하니 있었어.
분리감,있었어. 그냥 거르고 밥도 멍하니
분리감,나는 하루 종일 방에서 조용했다.
분리감,하루 종일 방 안에서 조용히 있었어.
분리감,조용히 방 안에서 종일 있었어. 하루
분리감,나는 내 친구에게 대답할 수 없었다.
분리감,친구한테 답장할 힘도 없었어.
분리감,친구한테 힘도 없었어. 답장할
분리감,나는 앉아서 지붕을 바라보는 시간을 보냈다.
분리감,누워서 천장만 바라보며 시간을 보냈어.
분리감,바라보며 시간을 보냈어. 천장만 누워서
분리감,나는 하루 종일 창문 밖을 바라보았다.
분리감,하루 종일 창밖만 멍하니 바라봤어.
분리감,하루 종일 바라봤어. 멍하니 창밖만
분리감,오늘은 아무것도 하지 않고 침대에 누워있었습니다.
분리감,오늘 아무것도 하지 않고 침대에만 누워 있었어.
분리감,아무것도 있었어. 누워 침대에만 하지 않고 오늘
분리감,거울 속에서 이상하게 느껴졌다.
