감정명,문장 예시
우울 혼합,나 요즘 우울 혼합이 너무 심해서 병원 가볼까 고민 중이야.
우울 혼합,우울 혼합이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
우울 혼합,우울 혼합 때문에 밥맛도 없고 잠도 안 와.
우울 혼합,별일 없는데 자꾸 가라앉는 기분이 들어.
우울 혼합,그냥 이유 없이 지치고 힘들었어.
우울 혼합,일상에 집중이 안 되고 멍했어.
우울 혼합,누가 뭐라고 한 것도 아닌데 속이 답답했어.
우울 혼합,마음이 복잡하고 어지러워.
우울 혼합,혼자 있으면 쓸쓸함이 밀려와.
우울 혼합,괜히 눈물이 날 것 같은 하루였어.
우울 혼합,하루 종일 기운이 없었어.
우울 혼합,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
우울 혼합,대화를 해도 마음이 공허했어.
우울 혼합,누워서 천장만 바라보며 시간을 보냈어.
우울 혼합,샤워할 기운조차 없었어.
우울 혼합,오늘 아무것도 하지 않고 침대에만 누워 있었어.
우울 혼합,하루 종일 창밖만 멍하니 바라봤어.
우울 혼합,밥도 거르고 그냥 멍하니 있었어.
우울 혼합,하루 종일 방 안에서 조용히 있었어.
우울 혼합,친구한테 답장할 힘도 없었어.
우울 혼합,거울 속 내 모습이 낯설게 느껴졌어.
우울 혼합,집안일 하나도 못 하고 시간을 흘려보냈어.
우울 혼합,핸드폰만 들여다보면서 시간을 보냈어.
공허함,자꾸 공허함에 잠식당하는 기분이야.
공허함,무슨 일이 있어도 공허함은 좀처럼 사라지지 않아.
공허함,공허함이 너무 심해서 일도 못 하겠어.
공허함,공허함이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
공허함,공허함을(를) 이겨내고 싶은데 쉽지가 않아.
공허함,그냥 멍하게 있다 보면 공허함이 밀려와.
공허함,"그냥 공허함한 하루였어, 특별한 일도 없는데."
공허함,말은 못 했지만 속으로는 계속 공허함하고 있었어.
공허함,공허함이 너무 심해서 사람 만나기도 싫어.
공허함,"왜 이렇게 공허함하지, 나도 모르겠어."
공허함,일상에 집중이 안 되고 멍했어.
공허함,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
공허함,하루 종일 기운이 없었어.
공허함,누가 뭐라고 한 것도 아닌데 속이 답답했어.
공허함,대화를 해도 마음이 공허했어.
공허함,혼자 있으면 쓸쓸함이 밀려와.
공허함,그냥 이유 없이 지치고 힘들었어.
공허함,별일 없는데 자꾸 가라앉는 기분이 들어.
공허함,괜히 눈물이 날 것 같은 하루였어.
공허함,마음이 복잡하고 어지러워.
공허함,오늘 아무것도 하지 않고 침대에만 누워 있었어.
공허함,핸드폰만 들여다보면서 시간을 보냈어.
공허함,집안일 하나도 못 하고 시간을 흘려보냈어.
공허함,친구한테 답장할 힘도 없었어.
공허함,샤워할 기운조차 없었어.
공허함,거울 속 내 모습이 낯설게 느껴졌어.
공허함,하루 종일 방 안에서 조용히 있었어.
공허함,밥도 거르고 그냥 멍하니 있었어.
공허함,누워서 천장만 바라보며 시간을 보냈어.
공허함,하루 종일 창밖만 멍하니 바라봤어.
절망감,절망감 때문에 웃는 게 어색해졌어.
절망감,절망감이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
절망감,절망감이 너무 심해서 사람 만나기도 싫어.
절망감,"왜 이렇게 절망감하지, 나도 모르겠어."
절망감,절망감을(를) 이겨내고 싶은데 쉽지가 않아.
절망감,절망감이 너무 심해서 일도 못 하겠어.
절망감,절망감이라는 감정을 어떻게 표현해야 할지 모르겠어.
절망감,요즘 진짜 절망감 때문에 아무것도 손에 안 잡혀.
절망감,괜찮다고 말하면서도 계속 절망감이 따라다녀.
절망감,진심으로 절망감이 나를 갉아먹는 느낌이야.
절망감,일상에 집중이 안 되고 멍했어.
절망감,그냥 이유 없이 지치고 힘들었어.
절망감,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
절망감,대화를 해도 마음이 공허했어.
절망감,마음이 복잡하고 어지러워.
절망감,혼자 있으면 쓸쓸함이 밀려와.
절망감,별일 없는데 자꾸 가라앉는 기분이 들어.
절망감,하루 종일 기운이 없었어.
절망감,누가 뭐라고 한 것도 아닌데 속이 답답했어.
절망감,괜히 눈물이 날 것 같은 하루였어.
절망감,하루 종일 방 안에서 조용히 있었어.
절망감,누워서 천장만 바라보며 시간을 보냈어.
절망감,핸드폰만 들여다보면서 시간을 보냈어.
절망감,밥도 거르고 그냥 멍하니 있었어.
절망감,집안일 하나도 못 하고 시간을 흘려보냈어.
절망감,샤워할 기운조차 없었어.
절망감,오늘 아무것도 하지 않고 침대에만 누워 있었어.
절망감,친구한테 답장할 힘도 없었어.
절망감,하루 종일 창밖만 멍하니 바라봤어.
절망감,거울 속 내 모습이 낯설게 느껴졌어.
통제불가,겉으로는 멀쩡해 보여도 속은 완전 통제불가이야.
통제불가,지금 이 상태가 통제불가인 건가 싶어.
통제불가,계속 통제불가이 느껴져서 하루 종일 우울했어.
통제불가,그냥 멍하게 있다 보면 통제불가이 밀려와.
통제불가,통제불가이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
통제불가,통제불가 때문에 밥맛도 없고 잠도 안 와.
통제불가,통제불가을(를) 이겨내고 싶은데 쉽지가 않아.
통제불가,요즘 진짜 통제불가 때문에 아무것도 손에 안 잡혀.
통제불가,사람들이 모를 뿐이지 나 진짜 통제불가해.
통제불가,솔직히 말해서 나 지금 통제불가 때문에 힘들어.
통제불가,별일 없는데 자꾸 가라앉는 기분이 들어.
통제불가,마음이 복잡하고 어지러워.
통제불가,대화를 해도 마음이 공허했어.
통제불가,하루 종일 기운이 없었어.
통제불가,일상에 집중이 안 되고 멍했어.
통제불가,누가 뭐라고 한 것도 아닌데 속이 답답했어.
통제불가,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
통제불가,그냥 이유 없이 지치고 힘들었어.
통제불가,혼자 있으면 쓸쓸함이 밀려와.
통제불가,괜히 눈물이 날 것 같은 하루였어.
통제불가,하루 종일 방 안에서 조용히 있었어.
통제불가,누워서 천장만 바라보며 시간을 보냈어.
통제불가,핸드폰만 들여다보면서 시간을 보냈어.
통제불가,하루 종일 창밖만 멍하니 바라봤어.
통제불가,밥도 거르고 그냥 멍하니 있었어.
통제불가,집안일 하나도 못 하고 시간을 흘려보냈어.
통제불가,거울 속 내 모습이 낯설게 느껴졌어.
통제불가,친구한테 답장할 힘도 없었어.
통제불가,샤워할 기운조차 없었어.
통제불가,오늘 아무것도 하지 않고 침대에만 누워 있었어.
감정 단절,감정 단절이 괴로워서 아무 말도 하기 싫어.
감정 단절,감정 단절 때문에 밥맛도 없고 잠도 안 와.
감정 단절,감정 단절이 너무 심해서 일도 못 하겠어.
감정 단절,감정 단절이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
감정 단절,감정 단절이라는 감정을 이렇게 오래 느낀 건 처음이야.
감정 단절,무슨 일이 있어도 감정 단절은 좀처럼 사라지지 않아.
감정 단절,괜찮다고 말하면서도 계속 감정 단절이 따라다녀.
감정 단절,계속 감정 단절이 느껴져서 하루 종일 우울했어.
감정 단절,가끔은 감정 단절 없이 살고 싶다는 생각이 들어.
감정 단절,"말없이 눈물만 나, 아마 감정 단절 때문일 거야."
감정 단절,그냥 이유 없이 지치고 힘들었어.
감정 단절,누가 뭐라고 한 것도 아닌데 속이 답답했어.
감정 단절,하루 종일 기운이 없었어.
감정 단절,혼자 있으면 쓸쓸함이 밀려와.
감정 단절,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
감정 단절,대화를 해도 마음이 공허했어.
감정 단절,마음이 복잡하고 어지러워.
감정 단절,괜히 눈물이 날 것 같은 하루였어.
감정 단절,별일 없는데 자꾸 가라앉는 기분이 들어.
감정 단절,일상에 집중이 안 되고 멍했어.
감정 단절,오늘 아무것도 하지 않고 침대에만 누워 있었어.
감정 단절,거울 속 내 모습이 낯설게 느껴졌어.
감정 단절,샤워할 기운조차 없었어.
감정 단절,집안일 하나도 못 하고 시간을 흘려보냈어.
감정 단절,핸드폰만 들여다보면서 시간을 보냈어.
감정 단절,누워서 천장만 바라보며 시간을 보냈어.
감정 단절,하루 종일 방 안에서 조용히 있었어.
감정 단절,하루 종일 창밖만 멍하니 바라봤어.
감정 단절,밥도 거르고 그냥 멍하니 있었어.
감정 단절,친구한테 답장할 힘도 없었어.
감정 방치,무슨 일이 있어도 감정 방치은 좀처럼 사라지지 않아.
감정 방치,그냥 멍하게 있다 보면 감정 방치이 밀려와.
감정 방치,겉으로는 멀쩡해 보여도 속은 완전 감정 방치이야.
감정 방치,자꾸 감정 방치에 잠식당하는 기분이야.
감정 방치,솔직히 말해서 나 지금 감정 방치 때문에 힘들어.
감정 방치,진심으로 감정 방치이 나를 갉아먹는 느낌이야.
감정 방치,나 요즘 감정 방치이 너무 심해서 병원 가볼까 고민 중이야.
감정 방치,가끔은 감정 방치 없이 살고 싶다는 생각이 들어.
감정 방치,사람들이 모를 뿐이지 나 진짜 감정 방치해.
감정 방치,감정 방치을(를) 이겨내고 싶은데 쉽지가 않아.
감정 방치,하루 종일 기운이 없었어.
감정 방치,대화를 해도 마음이 공허했어.
감정 방치,일상에 집중이 안 되고 멍했어.
감정 방치,누가 뭐라고 한 것도 아닌데 속이 답답했어.
감정 방치,마음이 복잡하고 어지러워.
감정 방치,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
감정 방치,혼자 있으면 쓸쓸함이 밀려와.
감정 방치,괜히 눈물이 날 것 같은 하루였어.
감정 방치,그냥 이유 없이 지치고 힘들었어.
감정 방치,별일 없는데 자꾸 가라앉는 기분이 들어.
감정 방치,밥도 거르고 그냥 멍하니 있었어.
감정 방치,누워서 천장만 바라보며 시간을 보냈어.
감정 방치,샤워할 기운조차 없었어.
감정 방치,핸드폰만 들여다보면서 시간을 보냈어.
감정 방치,하루 종일 방 안에서 조용히 있었어.
감정 방치,집안일 하나도 못 하고 시간을 흘려보냈어.
감정 방치,하루 종일 창밖만 멍하니 바라봤어.
감정 방치,친구한테 답장할 힘도 없었어.
감정 방치,오늘 아무것도 하지 않고 침대에만 누워 있었어.
감정 방치,거울 속 내 모습이 낯설게 느껴졌어.
분리감,분리감이라는 감정을 어떻게 표현해야 할지 모르겠어.
분리감,분리감이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
분리감,괜찮다고 말하면서도 계속 분리감이 따라다녀.
분리감,분리감을(를) 이겨내고 싶은데 쉽지가 않아.
분리감,요즘 진짜 분리감 때문에 아무것도 손에 안 잡혀.
분리감,무슨 일이 있어도 분리감은 좀처럼 사라지지 않아.
분리감,분리감 때문에 웃는 게 어색해졌어.
분리감,분리감이라는 감정을 이렇게 오래 느낀 건 처음이야.
분리감,가끔은 분리감 없이 살고 싶다는 생각이 들어.
분리감,나 요즘 분리감이 너무 심해서 병원 가볼까 고민 중이야.
분리감,마음이 복잡하고 어지러워.
분리감,혼자 있으면 쓸쓸함이 밀려와.
분리감,괜히 눈물이 날 것 같은 하루였어.
분리감,대화를 해도 마음이 공허했어.
분리감,그냥 이유 없이 지치고 힘들었어.
분리감,일상에 집중이 안 되고 멍했어.
분리감,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
분리감,별일 없는데 자꾸 가라앉는 기분이 들어.
분리감,하루 종일 기운이 없었어.
분리감,누가 뭐라고 한 것도 아닌데 속이 답답했어.
분리감,집안일 하나도 못 하고 시간을 흘려보냈어.
분리감,핸드폰만 들여다보면서 시간을 보냈어.
분리감,밥도 거르고 그냥 멍하니 있었어.
분리감,하루 종일 방 안에서 조용히 있었어.
분리감,친구한테 답장할 힘도 없었어.
분리감,누워서 천장만 바라보며 시간을 보냈어.
분리감,하루 종일 창밖만 멍하니 바라봤어.
분리감,오늘 아무것도 하지 않고 침대에만 누워 있었어.
분리감,거울 속 내 모습이 낯설게 느껴졌어.
분리감,샤워할 기운조차 없었어.
두려움,두려움이라는 감정을 어떻게 표현해야 할지 모르겠어.
두려움,하루 종일 두려움 생각뿐이었어.
두려움,이런 두려움이 계속되면 무너질 것 같아.
두려움,무슨 일이 있어도 두려움은 좀처럼 사라지지 않아.
두려움,두려움 때문에 밥맛도 없고 잠도 안 와.
두려움,솔직히 말해서 나 지금 두려움 때문에 힘들어.
두려움,사람들이 모를 뿐이지 나 진짜 두려움해.
두려움,"그냥 두려움한 하루였어, 특별한 일도 없는데."
두려움,두려움이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
두려움,두려움이 너무 심해서 사람 만나기도 싫어.
두려움,누가 뭐라고 한 것도 아닌데 속이 답답했어.
두려움,대화를 해도 마음이 공허했어.
두려움,혼자 있으면 쓸쓸함이 밀려와.
두려움,별일 없는데 자꾸 가라앉는 기분이 들어.
두려움,하루 종일 기운이 없었어.
두려움,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
두려움,괜히 눈물이 날 것 같은 하루였어.
두려움,일상에 집중이 안 되고 멍했어.
두려움,마음이 복잡하고 어지러워.
두려움,그냥 이유 없이 지치고 힘들었어.
두려움,밥도 거르고 그냥 멍하니 있었어.
두려움,핸드폰만 들여다보면서 시간을 보냈어.
두려움,누워서 천장만 바라보며 시간을 보냈어.
두려움,하루 종일 창밖만 멍하니 바라봤어.
두려움,거울 속 내 모습이 낯설게 느껴졌어.
두려움,친구한테 답장할 힘도 없었어.
두려움,하루 종일 방 안에서 조용히 있었어.
두려움,샤워할 기운조차 없었어.
두려움,집안일 하나도 못 하고 시간을 흘려보냈어.
두려움,오늘 아무것도 하지 않고 침대에만 누워 있었어.
불쾌감,불쾌감이라는 감정을 이렇게 오래 느낀 건 처음이야.
불쾌감,불쾌감 때문에 밥맛도 없고 잠도 안 와.
불쾌감,불쾌감이 내 일상 전부를 잠식하고 있어.
불쾌감,말은 못 했지만 속으로는 계속 불쾌감하고 있었어.
불쾌감,불쾌감이라는 감정을 어떻게 표현해야 할지 모르겠어.
불쾌감,사람들이 모를 뿐이지 나 진짜 불쾌감해.
불쾌감,계속 불쾌감이 느껴져서 하루 종일 우울했어.
불쾌감,불쾌감 때문에 웃는 게 어색해졌어.
불쾌감,가끔은 불쾌감 없이 살고 싶다는 생각이 들어.
불쾌감,"말없이 눈물만 나, 아마 불쾌감 때문일 거야."
불쾌감,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
불쾌감,그냥 이유 없이 지치고 힘들었어.
불쾌감,하루 종일 기운이 없었어.
불쾌감,누가 뭐라고 한 것도 아닌데 속이 답답했어.
불쾌감,별일 없는데 자꾸 가라앉는 기분이 들어.
불쾌감,마음이 복잡하고 어지러워.
불쾌감,일상에 집중이 안 되고 멍했어.
불쾌감,혼자 있으면 쓸쓸함이 밀려와.
불쾌감,대화를 해도 마음이 공허했어.
불쾌감,괜히 눈물이 날 것 같은 하루였어.
불쾌감,샤워할 기운조차 없었어.
불쾌감,밥도 거르고 그냥 멍하니 있었어.
불쾌감,친구한테 답장할 힘도 없었어.
불쾌감,오늘 아무것도 하지 않고 침대에만 누워 있었어.
불쾌감,하루 종일 방 안에서 조용히 있었어.
불쾌감,집안일 하나도 못 하고 시간을 흘려보냈어.
불쾌감,핸드폰만 들여다보면서 시간을 보냈어.
불쾌감,거울 속 내 모습이 낯설게 느껴졌어.
불쾌감,하루 종일 창밖만 멍하니 바라봤어.
불쾌감,누워서 천장만 바라보며 시간을 보냈어.
멍함,멍함을(를) 이겨내고 싶은데 쉽지가 않아.
멍함,멍함이라는 감정을 이렇게 오래 느낀 건 처음이야.
멍함,진심으로 멍함이 나를 갉아먹는 느낌이야.
멍함,요즘 진짜 멍함 때문에 아무것도 손에 안 잡혀.
멍함,"말없이 눈물만 나, 아마 멍함 때문일 거야."
멍함,멍함 때문에 웃는 게 어색해졌어.
멍함,겉으로는 멀쩡해 보여도 속은 완전 멍함이야.
멍함,"왜 이렇게 멍함하지, 나도 모르겠어."
멍함,멍함 때문에 밥맛도 없고 잠도 안 와.
멍함,하루 종일 멍함 생각뿐이었어.
멍함,혼자 있으면 쓸쓸함이 밀려와.
멍함,하루 종일 기운이 없었어.
멍함,괜히 눈물이 날 것 같은 하루였어.
멍함,대화를 해도 마음이 공허했어.
멍함,그냥 이유 없이 지치고 힘들었어.
멍함,일상에 집중이 안 되고 멍했어.
멍함,누가 뭐라고 한 것도 아닌데 속이 답답했어.
멍함,별일 없는데 자꾸 가라앉는 기분이 들어.
멍함,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
멍함,마음이 복잡하고 어지러워.
멍함,친구한테 답장할 힘도 없었어.
멍함,하루 종일 창밖만 멍하니 바라봤어.
멍함,오늘 아무것도 하지 않고 침대에만 누워 있었어.
멍함,밥도 거르고 그냥 멍하니 있었어.
멍함,거울 속 내 모습이 낯설게 느껴졌어.
멍함,누워서 천장만 바라보며 시간을 보냈어.
멍함,핸드폰만 들여다보면서 시간을 보냈어.
멍함,하루 종일 방 안에서 조용히 있었어.
멍함,샤워할 기운조차 없었어.
멍함,집안일 하나도 못 하고 시간을 흘려보냈어.
생각 없음,겉으로는 멀쩡해 보여도 속은 완전 생각 없음이야.
생각 없음,생각 없음을(를) 이겨내고 싶은데 쉽지가 않아.
생각 없음,생각 없음이 너무 심해서 일도 못 하겠어.
생각 없음,나 요즘 생각 없음이 너무 심해서 병원 가볼까 고민 중이야.
생각 없음,괜찮다고 말하면서도 계속 생각 없음이 따라다녀.
생각 없음,생각 없음이 내 일상 전부를 잠식하고 있어.
생각 없음,생각 없음이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
생각 없음,생각 없음 때문에 웃는 게 어색해졌어.
생각 없음,"그냥 생각 없음한 하루였어, 특별한 일도 없는데."
생각 없음,솔직히 말해서 나 지금 생각 없음 때문에 힘들어.
생각 없음,마음이 복잡하고 어지러워.
생각 없음,대화를 해도 마음이 공허했어.
생각 없음,그냥 이유 없이 지치고 힘들었어.
생각 없음,혼자 있으면 쓸쓸함이 밀려와.
생각 없음,괜히 눈물이 날 것 같은 하루였어.
생각 없음,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
생각 없음,별일 없는데 자꾸 가라앉는 기분이 들어.
생각 없음,누가 뭐라고 한 것도 아닌데 속이 답답했어.
생각 없음,일상에 집중이 안 되고 멍했어.
생각 없음,하루 종일 기운이 없었어.
생각 없음,오늘 아무것도 하지 않고 침대에만 누워 있었어.
생각 없음,누워서 천장만 바라보며 시간을 보냈어.
생각 없음,밥도 거르고 그냥 멍하니 있었어.
생각 없음,하루 종일 창밖만 멍하니 바라봤어.
생각 없음,샤워할 기운조차 없었어.
생각 없음,핸드폰만 들여다보면서 시간을 보냈어.
생각 없음,거울 속 내 모습이 낯설게 느껴졌어.
생각 없음,친구한테 답장할 힘도 없었어.
생각 없음,하루 종일 방 안에서 조용히 있었어.
생각 없음,집안일 하나도 못 하고 시간을 흘려보냈어.
애매함,자고 일어나도 애매함은 그대로야.
애매함,"왜 이렇게 애매함하지, 나도 모르겠어."
애매함,무슨 일이 있어도 애매함은 좀처럼 사라지지 않아.
애매함,겉으로는 멀쩡해 보여도 속은 완전 애매함이야.
애매함,애매함이 괴로워서 아무 말도 하기 싫어.
애매함,애매함이 쌓이고 쌓여서 이제는 무뎌진 것 같아.
애매함,지금 이 상태가 애매함인 건가 싶어.
애매함,이런 애매함이 계속되면 무너질 것 같아.
애매함,"그냥 애매함한 하루였어, 특별한 일도 없는데."
애매함,애매함이라는 감정을 이렇게 오래 느낀 건 처음이야.
애매함,누가 뭐라고 한 것도 아닌데 속이 답답했어.
애매함,그냥 이유 없이 지치고 힘들었어.
애매함,별일 없는데 자꾸 가라앉는 기분이 들어.
애매함,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
애매함,하루 종일 기운이 없었어.
애매함,괜히 눈물이 날 것 같은 하루였어.
애매함,혼자 있으면 쓸쓸함이 밀려와.
애매함,일상에 집중이 안 되고 멍했어.
애매함,마음이 복잡하고 어지러워.
애매함,대화를 해도 마음이 공허했어.
애매함,밥도 거르고 그냥 멍하니 있었어.
애매함,거울 속 내 모습이 낯설게 느껴졌어.
애매함,누워서 천장만 바라보며 시간을 보냈어.
애매함,샤워할 기운조차 없었어.
애매함,하루 종일 창밖만 멍하니 바라봤어.
애매함,오늘 아무것도 하지 않고 침대에만 누워 있었어.
애매함,핸드폰만 들여다보면서 시간을 보냈어.
애매함,친구한테 답장할 힘도 없었어.
애매함,하루 종일 방 안에서 조용히 있었어.
애매함,집안일 하나도 못 하고 시간을 흘려보냈어.
느끼지 않음,느끼지 않음이라는 감정을 어떻게 표현해야 할지 모르겠어.
느끼지 않음,느끼지 않음 때문에 밥맛도 없고 잠도 안 와.
느끼지 않음,계속 느끼지 않음이 느껴져서 하루 종일 우울했어.
느끼지 않음,"왜 이렇게 느끼지 않음하지, 나도 모르겠어."
느끼지 않음,하루 종일 느끼지 않음 생각뿐이었어.
느끼지 않음,느끼지 않음이 내 일상 전부를 잠식하고 있어.
느끼지 않음,자고 일어나도 느끼지 않음은 그대로야.
느끼지 않음,괜찮다고 말하면서도 계속 느끼지 않음이 따라다녀.
느끼지 않음,솔직히 말해서 나 지금 느끼지 않음 때문에 힘들어.
느끼지 않음,느끼지 않음이 너무 심해서 일도 못 하겠어.
느끼지 않음,대화를 해도 마음이 공허했어.
느끼지 않음,그냥 이유 없이 지치고 힘들었어.
느끼지 않음,마음이 복잡하고 어지러워.
느끼지 않음,누가 뭐라고 한 것도 아닌데 속이 답답했어.
느끼지 않음,괜히 눈물이 날 것 같은 하루였어.
느끼지 않음,혼자 있으면 쓸쓸함이 밀려와.
느끼지 않음,별일 없는데 자꾸 가라앉는 기분이 들어.
느끼지 않음,하루 종일 기운이 없었어.
느끼지 않음,일상에 집중이 안 되고 멍했어.
느끼지 않음,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
느끼지 않음,핸드폰만 들여다보면서 시간을 보냈어.
느끼지 않음,오늘 아무것도 하지 않고 침대에만 누워 있었어.
느끼지 않음,거울 속 내 모습이 낯설게 느껴졌어.
느끼지 않음,친구한테 답장할 힘도 없었어.
느끼지 않음,누워서 천장만 바라보며 시간을 보냈어.
느끼지 않음,밥도 거르고 그냥 멍하니 있었어.
느끼지 않음,샤워할 기운조차 없었어.
느끼지 않음,집안일 하나도 못 하고 시간을 흘려보냈어.
느끼지 않음,하루 종일 창밖만 멍하니 바라봤어.
느끼지 않음,하루 종일 방 안에서 조용히 있었어.
감정 없음,감정 없음이라는 감정을 어떻게 표현해야 할지 모르겠어.
감정 없음,그냥 멍하게 있다 보면 감정 없음이 밀려와.
감정 없음,감정 없음이 내 일상 전부를 잠식하고 있어.
감정 없음,자꾸 감정 없음에 잠식당하는 기분이야.
감정 없음,감정 없음을(를) 이겨내고 싶은데 쉽지가 않아.
감정 없음,감정 없음이라는 감정을 이렇게 오래 느낀 건 처음이야.
감정 없음,하루 종일 감정 없음 생각뿐이었어.
감정 없음,계속 감정 없음이 느껴져서 하루 종일 우울했어.
감정 없음,진심으로 감정 없음이 나를 갉아먹는 느낌이야.
감정 없음,말은 못 했지만 속으로는 계속 감정 없음하고 있었어.
감정 없음,그냥 이유 없이 지치고 힘들었어.
감정 없음,혼자 있으면 쓸쓸함이 밀려와.
감정 없음,하루 종일 기운이 없었어.
감정 없음,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
감정 없음,대화를 해도 마음이 공허했어.
감정 없음,괜히 눈물이 날 것 같은 하루였어.
감정 없음,별일 없는데 자꾸 가라앉는 기분이 들어.
감정 없음,누가 뭐라고 한 것도 아닌데 속이 답답했어.
감정 없음,마음이 복잡하고 어지러워.
감정 없음,일상에 집중이 안 되고 멍했어.
감정 없음,핸드폰만 들여다보면서 시간을 보냈어.
감정 없음,친구한테 답장할 힘도 없었어.
감정 없음,집안일 하나도 못 하고 시간을 흘려보냈어.
감정 없음,샤워할 기운조차 없었어.
감정 없음,하루 종일 창밖만 멍하니 바라봤어.
감정 없음,밥도 거르고 그냥 멍하니 있었어.
감정 없음,누워서 천장만 바라보며 시간을 보냈어.
감정 없음,하루 종일 방 안에서 조용히 있었어.
감정 없음,거울 속 내 모습이 낯설게 느껴졌어.
감정 없음,오늘 아무것도 하지 않고 침대에만 누워 있었어.
복합감정,진심으로 복합감정이 나를 갉아먹는 느낌이야.
복합감정,자고 일어나도 복합감정은 그대로야.
복합감정,그냥 멍하게 있다 보면 복합감정이 밀려와.
복합감정,나 요즘 복합감정이 너무 심해서 병원 가볼까 고민 중이야.
복합감정,말은 못 했지만 속으로는 계속 복합감정하고 있었어.
복합감정,이런 복합감정이 계속되면 무너질 것 같아.
복합감정,복합감정 때문에 웃는 게 어색해졌어.
복합감정,가끔은 복합감정 없이 살고 싶다는 생각이 들어.
복합감정,겉으로는 멀쩡해 보여도 속은 완전 복합감정이야.
복합감정,"그냥 복합감정한 하루였어, 특별한 일도 없는데."
복합감정,혼자 있으면 쓸쓸함이 밀려와.
복합감정,마음이 복잡하고 어지러워.
복합감정,그냥 이유 없이 지치고 힘들었어.
복합감정,일상에 집중이 안 되고 멍했어.
복합감정,누가 뭐라고 한 것도 아닌데 속이 답답했어.
복합감정,별일 없는데 자꾸 가라앉는 기분이 들어.
복합감정,괜히 눈물이 날 것 같은 하루였어.
복합감정,대화를 해도 마음이 공허했어.
복합감정,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
복합감정,하루 종일 기운이 없었어.
복합감정,샤워할 기운조차 없었어.
복합감정,집안일 하나도 못 하고 시간을 흘려보냈어.
복합감정,핸드폰만 들여다보면서 시간을 보냈어.
복합감정,하루 종일 창밖만 멍하니 바라봤어.
복합감정,누워서 천장만 바라보며 시간을 보냈어.
복합감정,친구한테 답장할 힘도 없었어.
복합감정,거울 속 내 모습이 낯설게 느껴졌어.
복합감정,하루 종일 방 안에서 조용히 있었어.
복합감정,오늘 아무것도 하지 않고 침대에만 누워 있었어.
복합감정,밥도 거르고 그냥 멍하니 있었어.
방어적,"왜 이렇게 방어적하지, 나도 모르겠어."
방어적,사람들이 모를 뿐이지 나 진짜 방어적해.
방어적,방어적 때문에 밥맛도 없고 잠도 안 와.
방어적,방어적이 너무 심해서 일도 못 하겠어.
방어적,말은 못 했지만 속으로는 계속 방어적하고 있었어.
방어적,"그냥 방어적한 하루였어, 특별한 일도 없는데."
방어적,무슨 일이 있어도 방어적은 좀처럼 사라지지 않아.
방어적,방어적이 너무 심해서 사람 만나기도 싫어.
방어적,겉으로는 멀쩡해 보여도 속은 완전 방어적이야.
방어적,자고 일어나도 방어적은 그대로야.
방어적,그냥 이유 없이 지치고 힘들었어.
방어적,누가 뭐라고 한 것도 아닌데 속이 답답했어.
방어적,혼자 있으면 쓸쓸함이 밀려와.
방어적,괜히 눈물이 날 것 같은 하루였어.
방어적,"내가 왜 이러는지 모르겠어, 그냥 힘들어."
방어적,일상에 집중이 안 되고 멍했어.
방어적,하루 종일 기운이 없었어.
방어적,별일 없는데 자꾸 가라앉는 기분이 들어.
방어적,마음이 복잡하고 어지러워.
방어적,대화를 해도 마음이 공허했어.
방어적,친구한테 답장할 힘도 없었어.
방어적,오늘 아무것도 하지 않고 침대에만 누워 있었어.
방어적,하루 종일 방 안에서 조용히 있었어.
방어적,밥도 거르고 그냥 멍하니 있었어.
방어적,하루 종일 창밖만 멍하니 바라봤어.
방어적,거울 속 내 모습이 낯설게 느껴졌어.
방어적,샤워할 기운조차 없었어.
방어적,핸드폰만 들여다보면서 시간을 보냈어.
방어적,집안일 하나도 못 하고 시간을 흘려보냈어.
방어적,누워서 천장만 바라보며 시간을 보냈어.
기쁨,이런 기쁨이 계속되면 무너질 것 같아.
기쁨,괜찮다고 말하면서도 계속 기쁨이 따라다녀.
기쁨,기쁨 때문에 웃는 게 어색해졌어.
기쁨,나 요즘 기쁨이 너무 심해서 병원 가볼까 고민 중이야.
